dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1452549600,2016-01-11 22:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,991,,,86,8,270,,,,,,,,,40,802,Clouds,scattered clouds,03n
1452556800,2016-01-12 00:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,993,,,86,9,270,,,,,,,,,40,802,Clouds,scattered clouds,03n
1452564000,2016-01-12 02:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,993,,,86,10,270,,,,,,,,,20,801,Clouds,few clouds,02n
1452571200,2016-01-12 04:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,994,,,86,11,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1452578400,2016-01-12 06:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,995,,,86,12,270,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1452582000,2016-01-12 07:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,996,,,93,10,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1452585600,2016-01-12 08:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,997,,,86,11,280,,,,,,,,,75,500,Rain,light rain,10n
1452592800,2016-01-12 10:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1000,,,86,12,290,,,,,,,,,75,500,Rain,light rain,10d
1452596400,2016-01-12 11:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1001,,,86,11,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1452600000,2016-01-12 12:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1002,,,75,10,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1452603600,2016-01-12 13:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1003,,,75,11,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1452610800,2016-01-12 15:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1005,,,100,11,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1452618000,2016-01-12 17:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1008,,,100,7,280,,,,,,,,,20,801,Clouds,few clouds,02n
1452621600,2016-01-12 18:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1009,,,100,7,270,,,,,,,,,20,801,Clouds,few clouds,02n
1452628800,2016-01-12 20:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1010,,,100,8,270,,,,,,,,,20,801,Clouds,few clouds,02n
1452636000,2016-01-12 22:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1012,,,100,7,270,,,,,,,,,20,801,Clouds,few clouds,02n
1452643200,2016-01-13 00:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1013,,,86,7,260,,,,,,,,,20,801,Clouds,few clouds,02n
1452650400,2016-01-13 02:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1013,,,100,6,240,,,,,,,,,20,801,Clouds,few clouds,02n
1452657600,2016-01-13 04:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1013,,,100,4,240,,,,,,,,,40,802,Clouds,scattered clouds,03n
1452664800,2016-01-13 06:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1012,,,100,5,230,,,,,,,,,40,802,Clouds,scattered clouds,03n
1452668400,2016-01-13 07:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1012,,,100,5,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1452675600,2016-01-13 09:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1011,,,100,4,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1452682800,2016-01-13 11:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1010,,,80,3,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1452690000,2016-01-13 13:00:00 +0000 UTC,2964574,,,,280.534,280.534,280.534,1012,,,100,10,218,,,,,,,,,48,802,Clouds,scattered clouds,03d
1452697200,2016-01-13 15:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1005,,,86,3,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1452704400,2016-01-13 17:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1004,,,86,5,220,,,,,,,,,75,520,Rain,light intensity shower rain,09n
1452711600,2016-01-13 19:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1003,,,86,9,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1452718800,2016-01-13 21:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1003,,,93,8,260,,,,,,,,,75,500,Rain,light rain,10n
1452726000,2016-01-13 23:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1004,,,100,6,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1452733200,2016-01-14 01:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1004,,,100,6,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1452740400,2016-01-14 03:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1005,,,100,6,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1452747600,2016-01-14 05:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1006,,,100,5,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1452754800,2016-01-14 07:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1008,,,100,5,310,,,,,,,,,75,803,Clouds,broken clouds,04n
1452762000,2016-01-14 09:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1011,,,100,4,310,,,,,,,,,20,801,Clouds,few clouds,02d
1452769200,2016-01-14 11:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1013,,,100,6,280,,,,,,,,,20,801,Clouds,few clouds,02d
1452776400,2016-01-14 13:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1014,,,100,6,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1452783600,2016-01-14 15:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1015,,,100,6,280,,,,,,,,,75,521,Rain,proximity shower rain,09d
1452790800,2016-01-14 17:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1016,,,100,7,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1452798000,2016-01-14 19:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1017,,,100,6,270,,,,,,,,,20,801,Clouds,few clouds,02n
1452805200,2016-01-14 21:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1018,,,100,5,270,,,,,,,,,20,801,Clouds,few clouds,02n
1452812400,2016-01-14 23:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1019,,,100,6,260,,,,,,,,,20,801,Clouds,few clouds,02n
1452819600,2016-01-15 01:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1020,,,100,6,250,,,,,,,,,40,802,Clouds,scattered clouds,03n
1452826800,2016-01-15 03:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1021,,,100,7,270,,,,,,,,,20,801,Clouds,few clouds,02n
1452834000,2016-01-15 05:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1022,,,100,6,270,,,,,,,,,20,801,Clouds,few clouds,02n
1452841200,2016-01-15 07:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1023,,,100,5,270,,,,,,,,,20,801,Clouds,few clouds,02n
1452848400,2016-01-15 09:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1024,,,100,6,260,,,,,,,,,20,801,Clouds,few clouds,02d
1452855600,2016-01-15 11:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1025,,,100,6,250,,,,,,,,,20,801,Clouds,few clouds,02d
1452862800,2016-01-15 13:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1025,,,86,9,260,,,,,,,,,20,801,Clouds,few clouds,02d
1452870000,2016-01-15 15:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1025,,,100,8,260,,,,,,,,,20,801,Clouds,few clouds,02d
1452877200,2016-01-15 17:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1026,,,100,8,290,,,,,,,,,40,802,Clouds,scattered clouds,03n
1452884400,2016-01-15 19:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1027,,,100,5,290,,,,,,,,,20,801,Clouds,few clouds,02n
1452891600,2016-01-15 21:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1028,,,100,5,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1452898800,2016-01-15 23:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1030,,,100,4,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1452906000,2016-01-16 01:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1030,,,86,4,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1452913200,2016-01-16 03:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1030,,,100,4,260,,,,,,,,,0,800,Clear,Sky is Clear,01n
1452920400,2016-01-16 05:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1030,,,100,4,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1452924000,2016-01-16 06:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1030,,,86,4,260,,,,,,,,,0,800,Clear,Sky is Clear,01n
1452927600,2016-01-16 07:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1030,,,100,4,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1452931200,2016-01-16 08:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1029,,,100,4,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1452938400,2016-01-16 10:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1029,,,100,3,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1452945600,2016-01-16 12:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1028,,,100,3,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1452949200,2016-01-16 13:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1028,,,80,2,210,,,,,,,,,75,500,Rain,light rain,10d
1452952800,2016-01-16 14:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1027,,,80,5,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1452960000,2016-01-16 16:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1026,,,86,5,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1452963600,2016-01-16 17:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1026,,,86,4,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1452967200,2016-01-16 18:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1026,,,93,5,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1452970800,2016-01-16 19:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1026,,,93,5,240,,,,,,,,,75,500,Rain,light rain,10n
1452978000,2016-01-16 21:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1026,,,100,4,240,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1452985200,2016-01-16 23:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1025,,,100,5,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1452992400,2016-01-17 01:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1025,,,100,3,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1452999600,2016-01-17 03:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1024,,,100,1,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1453006800,2016-01-17 05:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1023,,,100,1,170,,,,,,,,,75,741,Fog,fog,50n
1453010400,2016-01-17 06:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1022,,,100,2,110,,,,,,,,,75,803,Clouds,broken clouds,04n
1453017600,2016-01-17 08:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1022,,,100,2,150,,,,,,,,,75,803,Clouds,broken clouds,04n
1453021200,2016-01-17 09:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1022,,,93,2,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1453024800,2016-01-17 10:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1021,,,87,4,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1453028400,2016-01-17 11:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1020,,,87,4,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1453035600,2016-01-17 13:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1018,,,93,4,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1453039200,2016-01-17 14:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1018,,,93,5,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1453042800,2016-01-17 15:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1016,,,87,6,130,,,,,,,,,75,500,Rain,light rain,10d
1453046400,2016-01-17 16:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1016,,,87,5,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1453050000,2016-01-17 17:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1015,,,93,5,140,,,,,,,,,75,500,Rain,light rain,10n
1453057200,2016-01-17 19:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1013,,,93,8,140,,,,,,,,,75,500,Rain,light rain,10n
1453060800,2016-01-17 20:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1013,,,93,6,140,,,,,,,,,75,500,Rain,light rain,10n
1453064400,2016-01-17 21:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1012,,,93,9,140,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1453071600,2016-01-17 23:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1010,,,93,10,140,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1453078800,2016-01-18 01:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1009,,,93,9,130,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1453086000,2016-01-18 03:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1008,,,93,7,140,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1453093200,2016-01-18 05:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1007,,,93,9,140,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1453096800,2016-01-18 06:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1008,,,87,8,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1453104000,2016-01-18 08:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1008,,,81,6,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1453111200,2016-01-18 10:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1009,,,81,6,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1453118400,2016-01-18 12:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1010,,,87,4,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1453122000,2016-01-18 13:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1010,,,81,4,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1453125600,2016-01-18 14:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1010,,,81,3,150,,,,,,,,,75,803,Clouds,broken clouds,04d
1453129200,2016-01-18 15:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1010,,,81,3,150,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1453132800,2016-01-18 16:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1011,,,93,2,140,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1453140000,2016-01-18 18:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1012,,,93,3,120,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1453143600,2016-01-18 19:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1012,,,93,2,140,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09n
1453150800,2016-01-18 21:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1013,,,93,2,130,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1453158000,2016-01-18 23:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1013,,,93,2,100,,,,,,,,,75,803,Clouds,broken clouds,04n
1453165200,2016-01-19 01:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1013,,,100,2,90,,,,,,,,,75,701,Mist,mist,50n
1453172400,2016-01-19 03:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1013,,,100,1,90,,,,,,,,,75,803,Clouds,broken clouds,04n
1453179600,2016-01-19 05:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1014,,,100,1,10,,,,,,,,,75,803,Clouds,broken clouds,04n
1453186800,2016-01-19 07:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1014,,,100,1,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1453194000,2016-01-19 09:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1015,,,100,0,350,,,,,,,,,75,803,Clouds,broken clouds,04d
1453201200,2016-01-19 11:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1015,,,100,3,111,,,,,,,,,75,803,Clouds,broken clouds,04d
1453208400,2016-01-19 13:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1015,,,100,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1453215600,2016-01-19 15:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1015,,,87,2,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1453222800,2016-01-19 17:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1016,,,87,2,150,,,,,,,,,75,803,Clouds,broken clouds,04n
1453230000,2016-01-19 19:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1016,,,93,1,150,,,,,,,,,20,801,Clouds,few clouds,02n
1453237200,2016-01-19 21:00:00 +0000 UTC,2964574,,,,273.15,273.15,273.15,1017,,,100,3,120,,,,,,,,,20,741,Fog,fog,50n
1453244400,2016-01-19 23:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1017,,,93,2,170,,,,,,,,,20,801,Clouds,few clouds,02n
1453251600,2016-01-20 01:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1017,,,86,2,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1453258800,2016-01-20 03:00:00 +0000 UTC,2964574,,,,272.15,272.15,272.15,1016,,,92,2,140,,,,,,,,,20,801,Clouds,few clouds,02n
1453266000,2016-01-20 05:00:00 +0000 UTC,2964574,,,,274.15,274.15,274.15,1016,,,100,3,140,,,,,,,,,20,801,Clouds,few clouds,02n
1453269600,2016-01-20 06:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1017,,,100,3,140,,,,,,,,,20,801,Clouds,few clouds,02n
1453276800,2016-01-20 08:00:00 +0000 UTC,2964574,,,,275.15,275.15,275.15,1017,,,80,4,150,,,,,,,,,0,800,Clear,Sky is Clear,01n
1453280400,2016-01-20 09:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1017,,,74,4,150,,,,,,,,,0,800,Clear,Sky is Clear,01d
1453284000,2016-01-20 10:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1017,,,69,4,150,,,,,,,,,20,801,Clouds,few clouds,02d
1453291200,2016-01-20 12:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1017,,,100,7,140,,,,,,,,,20,801,Clouds,few clouds,02d
1453298400,2016-01-20 14:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1016,,,100,7,140,,,,,,,,,20,801,Clouds,few clouds,02d
1453305600,2016-01-20 16:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1016,,,100,7,140,,,,,,,,,40,802,Clouds,scattered clouds,03d
1453312800,2016-01-20 18:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1016,,,75,6,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1453316400,2016-01-20 19:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1016,,,75,4,150,,,,,,,,,75,803,Clouds,broken clouds,04n
1453320000,2016-01-20 20:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1015,,,75,6,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1453327200,2016-01-20 22:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1014,,,75,8,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1453334400,2016-01-21 00:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1014,,,93,9,140,,,,,,,,,75,500,Rain,light rain,10n
1453341600,2016-01-21 02:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1013,,,87,9,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1453348800,2016-01-21 04:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1012,,,93,10,140,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1453356000,2016-01-21 06:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1011,,,93,10,150,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1453359600,2016-01-21 07:00:00 +0000 UTC,2964574,,,,280.15,280.15,280.15,1011,,,93,10,140,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1453363200,2016-01-21 08:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1010,,,93,7,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1453370400,2016-01-21 10:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1010,,,93,8,140,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1453377600,2016-01-21 12:00:00 +0000 UTC,2964574,,,,282.15,282.15,282.15,1009,,,93,7,150,,,,,,,,,75,803,Clouds,broken clouds,04d
1453384800,2016-01-21 14:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1008,,,81,5,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1453392000,2016-01-21 16:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1007,,,81,5,160,,,,,,,,,75,803,Clouds,broken clouds,04d
1453399200,2016-01-21 18:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1007,,,81,6,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1453402800,2016-01-21 19:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1007,,,81,7,150,,,,,,,,,75,803,Clouds,broken clouds,04n
1453410000,2016-01-21 21:00:00 +0000 UTC,2964574,,,,284.15,284.15,284.15,1006,,,87,6,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1453417200,2016-01-21 23:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1004,,,87,5,150,,,,,,,,,75,803,Clouds,broken clouds,04n
1453424400,2016-01-22 01:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1003,,,81,7,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1453431600,2016-01-22 03:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1001,,,87,10,160,,,,,,,,,75,500,Rain,light rain,10n
1453438800,2016-01-22 05:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1001,,,87,5,170,,,,,,,,,75,500,Rain,light rain,10n
1453446000,2016-01-22 07:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1001,,,93,6,200,,,,,,,,,75,803,Clouds,broken clouds,04n
1453453200,2016-01-22 09:00:00 +0000 UTC,2964574,,,,284.15,284.15,284.15,1002,,,87,3,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1453460400,2016-01-22 11:00:00 +0000 UTC,2964574,,,,284.15,284.15,284.15,1005,,,71,8,230,,,,,,,,,20,801,Clouds,few clouds,02d
1453467600,2016-01-22 13:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1007,,,76,11,240,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1453474800,2016-01-22 15:00:00 +0000 UTC,2964574,,,,284.15,284.15,284.15,1008,,,66,11,240,,,,,,,,,40,802,Clouds,scattered clouds,03d
1453482000,2016-01-22 17:00:00 +0000 UTC,2964574,,,,282.15,282.15,282.15,1010,,,70,8,230,,,,,,,,,20,801,Clouds,few clouds,02n
1453489200,2016-01-22 19:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1012,,,75,8,220,,,,,,,,,20,801,Clouds,few clouds,02n
1453496400,2016-01-22 21:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1014,,,81,9,230,,,,,,,,,20,801,Clouds,few clouds,02n
1453503600,2016-01-22 23:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1016,,,81,9,230,,,,,,,,,20,801,Clouds,few clouds,02n
1453510800,2016-01-23 01:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1019,,,81,7,220,,,,,,,,,20,801,Clouds,few clouds,02n
1453518000,2016-01-23 03:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1021,,,81,5,200,,,,,,,,,75,803,Clouds,broken clouds,04n
1453525200,2016-01-23 05:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1021,,,81,4,200,,,,,,,,,75,803,Clouds,broken clouds,04n
1453528800,2016-01-23 06:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1021,,,81,2,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1453532400,2016-01-23 07:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1021,,,81,3,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1453536000,2016-01-23 08:00:00 +0000 UTC,2964574,,,,282.15,282.15,282.15,1021,,,76,5,200,,,,,,,,,75,803,Clouds,broken clouds,04n
1453543200,2016-01-23 10:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1021,,,71,5,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1453550400,2016-01-23 12:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1021,,,71,5,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1453557600,2016-01-23 14:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1020,,,71,6,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1453564800,2016-01-23 16:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1016,,,81,7,150,,,,,,,,,75,500,Rain,light rain,10d
1453572000,2016-01-23 18:00:00 +0000 UTC,2964574,,,,284.15,284.15,284.15,1015,,,87,5,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1453575600,2016-01-23 19:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1015,,,87,7,200,,,,,,,,,75,803,Clouds,broken clouds,04n
1453582800,2016-01-23 21:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1016,,,87,5,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1453590000,2016-01-23 23:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1016,,,87,5,220,,,,,,,,,75,803,Clouds,broken clouds,04n
1453597200,2016-01-24 01:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1016,,,87,4,200,,,,,,,,,75,803,Clouds,broken clouds,04n
